178  -9.4068600000E+00   3.2474400000E+00   6.2407300000E+00   6.2407300000E+00   1.8224250000E+01
179  -9.3602500000E+00   3.1326000000E+00   6.2372400000E+00   6.2372400000E+00   1.8344840000E+01
180  -9.3142000000E+00   3.0211000000E+00   6.2339500000E+00   6.2339500000E+00   1.8461850000E+01
181  -9.2691000000E+00   2.9137100000E+00   6.2308700000E+00   6.2308700000E+00   1.8574390000E+01
182  -9.2253900000E+00   2.8112800000E+00   6.2280300000E+00   6.2280300000E+00   1.8681550000E+01
183  -9.1835400000E+00   2.7146700000E+00   6.2254100000E+00   6.2254100000E+00   1.8782380000E+01
184  -9.1440700000E+00   2.6248000000E+00   6.2230500000E+00   6.2230500000E+00   1.8875920000E+01
185  -9.1075100000E+00   2.5426200000E+00   6.2209400000E+00   6.2209400000E+00   1.8961200000E+01
186  -9.0744100000E+00   2.4690500000E+00   6.2190900000E+00   6.2190900000E+00   1.9037310000E+01
187  -9.0453000000E+00   2.4050000000E+00   6.2175200000E+00   6.2175200000E+00   1.9103380000E+01
188  -9.0206900000E+00   2.3513000000E+00   6.2162300000E+00   6.2162300000E+00   1.9158620000E+01
189  -9.0010200000E+00   2.3086900000E+00   6.2152100000E+00   6.2152100000E+00   1.9202340000E+01
190  -8.9866800000E+00   2.2777800000E+00   6.2144900000E+00   6.2144900000E+00   1.9233980000E+01
191  -8.9779600000E+00   2.2590500000E+00   6.2140500000E+00   6.2140500000E+00   1.9253140000E+01
192  -8.9750300000E+00   2.2527700000E+00   6.2139000000E+00   6.2139000000E+00   1.9259550000E+01
193  -8.9748600000E+00   2.2547000000E+00   6.2130700000E+00   6.2136800000E+00   1.9258340000E+01
194  -8.9743600000E+00   2.2604700000E+00   6.2105900000E+00   6.2130100000E+00   1.9254710000E+01
195  -8.9735300000E+00   2.2701000000E+00   6.2064600000E+00   6.2118900000E+00   1.9248660000E+01
196  -8.9723800000E+00   2.2835900000E+00   6.2007200000E+00   6.2103100000E+00   1.9240160000E+01
197  -8.9709000000E+00   2.3009500000E+00   6.1933900000E+00   6.2082800000E+00   1.9229200000E+01
198  -8.9691200000E+00   2.3222000000E+00   6.1845300000E+00   6.2057600000E+00   1.9215770000E+01
199  -8.9670300000E+00   2.3473400000E+00   6.1741700000E+00   6.2027600000E+00   1.9199840000E+01
200  -8.9646500000E+00   2.3763900000E+00   6.1624000000E+00   6.1992600000E+00   1.9181380000E+01
201  -8.9619900000E+00   2.4093600000E+00   6.1492600000E+00   6.1952400000E+00   1.9160390000E+01
202  -8.9590700000E+00   2.4462700000E+00   6.1348500000E+00   6.1906700000E+00   1.9136830000E+01
203  -8.9559000000E+00   2.4871300000E+00   6.1192400000E+00   6.1855400000E+00   1.9110710000E+01
204  -8.9525000000E+00   2.5319400000E+00   6.1025400000E+00   6.1798100000E+00   1.9082020000E+01
205  -8.9488900000E+00   2.5807100000E+00   6.0848300000E+00   6.1734500000E+00   1.9050770000E+01
206  -8.9450900000E+00   2.6334100000E+00   6.0662200000E+00   6.1664400000E+00   1.9016970000E+01
207  -8.9411200000E+00   2.6900400000E+00   6.0468200000E+00   6.1587100000E+00   1.8980670000E+01
208  -8.9370000000E+00   2.7505700000E+00   6.0267500000E+00   6.1502400000E+00   1.8941930000E+01
209  -8.9327600000E+00   2.8149400000E+00   6.0061200000E+00   6.1409700000E+00   1.8900810000E+01
210  -8.9284100000E+00   2.8831000000E+00   5.9850600000E+00   6.1308500000E+00   1.8857410000E+01
211  -8.9240000000E+00   2.9549500000E+00   5.9636800000E+00   6.1198100000E+00   1.8811860000E+01
212  -8.9195300000E+00   3.0303800000E+00   5.9421200000E+00   6.1077800000E+00   1.8764310000E+01
213  -8.9150400000E+00   3.1092400000E+00   5.9205000000E+00   6.0947100000E+00   1.8714940000E+01
214  -8.9105500000E+00   3.1913600000E+00   5.8989400000E+00   6.0805100000E+00   1.8663970000E+01
215  -8.9060800000E+00   3.2765100000E+00   5.8775800000E+00   6.0650900000E+00   1.8611640000E+01
216  -8.9016800000E+00   3.3644200000E+00   5.8565400000E+00   6.0483900000E+00   1.8558230000E+01
217  -8.8973600000E+00   3.4547700000E+00   5.8359400000E+00   6.0303100000E+00   1.8504080000E+01
218  -8.8931400000E+00   3.5471900000E+00   5.8159000000E+00   6.0107800000E+00   1.8449530000E+01
219  -8.8890600000E+00   3.6412300000E+00   5.7965400000E+00   5.9897200000E+00   1.8394990000E+01
220  -8.8851300000E+00   3.7363800000E+00   5.7779700000E+00   5.9670700000E+00   1.8340880000E+01
221  -8.8813900000E+00   3.8320600000E+00   5.7603100000E+00   5.9428100000E+00   1.8287690000E+01
222  -8.8778600000E+00   3.9275800000E+00   5.7436500000E+00   5.9169300000E+00   1.8235900000E+01
223  -8.8745500000E+00   4.0221800000E+00   5.7280900000E+00   5.8895000000E+00   1.8186050000E+01
224  -8.8714900000E+00   4.1149500000E+00   5.7137300000E+00   5.8606500000E+00   1.8138680000E+01
225  -8.8687000000E+00   4.2048900000E+00   5.7006500000E+00   5.8306400000E+00   1.8094350000E+01
226  -8.8661900000E+00   4.2908100000E+00   5.6889100000E+00   5.7998800000E+00   1.8053600000E+01
227  -8.8639800000E+00   4.3713500000E+00   5.6786000000E+00   5.7689900000E+00   1.8016980000E+01
228  -8.8620900000E+00   4.4449000000E+00   5.6697700000E+00   5.7388400000E+00   1.7985010000E+01
229  -8.8605300000E+00   4.5096100000E+00   5.6624800000E+00   5.7106400000E+00   1.7958140000E+01
230  -8.8593000000E+00   4.5634000000E+00   5.6567600000E+00   5.6858900000E+00   1.7936780000E+01
231  -8.8584200000E+00   4.6040400000E+00   5.6526500000E+00   5.6663400000E+00   1.7921280000E+01
232  -8.8578900000E+00   4.6294600000E+00   5.6501800000E+00   5.6537200000E+00   1.7911870000E+01
233  -8.8577100000E+00   4.6381300000E+00   5.6493500000E+00   5.6493500000E+00   1.7908720000E+01
234  -8.8584800000E+00   4.6421800000E+00   5.6319500000E+00   5.6667600000E+00   1.7904990000E+01
235  -8.8607600000E+00   4.6543000000E+00   5.6146200000E+00   5.6841400000E+00   1.7893860000E+01
236  -8.8645400000E+00   4.6743400000E+00   5.5974100000E+00   5.7014100000E+00   1.7875460000E+01
237  -8.8697300000E+00   4.7020600000E+00   5.5803800000E+00   5.7185400000E+00   1.7849990000E+01
238  -8.8762500000E+00   4.7371200000E+00   5.5635700000E+00   5.7354600000E+00   1.7817770000E+01
239  -8.8840100000E+00   4.7791000000E+00   5.5470500000E+00   5.7521200000E+00   1.7779180000E+01
240  -8.8928700000E+00   4.8275000000E+00   5.5308600000E+00   5.7684700000E+00   1.7734670000E+01
241  -8.9027000000E+00   4.8817400000E+00   5.5150600000E+00   5.7844500000E+00   1.7684760000E+01
242  -8.9133500000E+00   4.9411700000E+00   5.4996900000E+00   5.8000200000E+00   1.7630060000E+01
243  -8.9246700000E+00   5.0050700000E+00   5.4847900000E+00   5.8151200000E+00   1.7571210000E+01
244  -8.9364800000E+00   5.0726900000E+00   5.4704200000E+00   5.8297100000E+00   1.7508900000E+01
245  -8.9486300000E+00   5.1432000000E+00   5.4566300000E+00   5.8437400000E+00   1.7443890000E+01
246  -8.9609600000E+00   5.2157600000E+00   5.4434400000E+00   5.8571700000E+00   1.7376960000E+01
247  -8.9732900000E+00   5.2894800000E+00   5.4309100000E+00   5.8699400000E+00   1.7308910000E+01
248  -8.9854900000E+00   5.3634700000E+00   5.4190600000E+00   5.8820200000E+00   1.7240590000E+01
249  -8.9973900000E+00   5.4079500000E+00   5.4368000000E+00   5.8933800000E+00   1.7172840000E+01
250  -9.0088600000E+00   5.3975900000E+00   5.5085500000E+00   5.9039700000E+00   1.7106500000E+01
251  -9.0197700000E+00   5.3880300000E+00   5.5778200000E+00   5.9137500000E+00   1.7042430000E+01
252  -9.0300100000E+00   5.3792800000E+00   5.6437000000E+00   5.9227100000E+00   1.6981460000E+01
253  -9.0394500000E+00   5.3713900000E+00   5.7053500000E+00   5.9308000000E+00   1.6924380000E+01
254  -9.0480100000E+00   5.3643700000E+00   5.7619300000E+00   5.9380000000E+00   1.6871980000E+01
255  -9.0556100000E+00   5.3582400000E+00   5.8126800000E+00   5.9442900000E+00   1.6824950000E+01
256  -9.0621500000E+00   5.3530200000E+00   5.8569100000E+00   5.9496500000E+00   1.6783950000E+01
257  -9.0676000000E+00   5.3487300000E+00   5.8939800000E+00   5.9540600000E+00   1.6749570000E+01
258  -9.0718800000E+00   5.3453700000E+00   5.9233900000E+00   5.9575000000E+00   1.6722300000E+01
259  -9.0749700000E+00   5.3429700000E+00   5.9447100000E+00   5.9599700000E+00   1.6702530000E+01
260  -9.0768300000E+00   5.3415300000E+00   5.9576200000E+00   5.9614500000E+00   1.6690550000E+01
261  -9.0774600000E+00   5.3410500000E+00   5.9619500000E+00   5.9619500000E+00   1.6686530000E+01
