-72.3137 -39.0637 -39.0597 -39.0597 -17.1587 -0.3377 -0.0307 -0.0307 5.0983 15.0933 15.9493
-72.3137 -39.0647 -39.0597 -39.0597 -17.1427 -0.4317 -0.0407 -0.0407 5.1893 14.9233 15.9853
-72.3137 -39.0657 -39.0597 -39.0597 -17.1237 -0.5347 -0.0527 -0.0527 5.2883 14.7493 16.0243
-72.3137 -39.0677 -39.0597 -39.0597 -17.1037 -0.6457 -0.0647 -0.0647 5.3943 14.5743 16.0673
-72.3137 -39.0687 -39.0597 -39.0597 -17.0807 -0.7627 -0.0777 -0.0777 5.5043 14.4003 16.1133
-72.3137 -39.0707 -39.0607 -39.0607 -17.0567 -0.8847 -0.0927 -0.0927 5.6193 14.2283 16.1613
-72.3127 -39.0727 -39.0607 -39.0607 -17.0307 -1.0107 -0.1077 -0.1077 5.7383 14.0613 16.2113
-72.3127 -39.0747 -39.0607 -39.0607 -17.0027 -1.1407 -0.1237 -0.1237 5.8583 13.8973 16.2623
-72.3127 -39.0767 -39.0607 -39.0607 -16.9737 -1.2737 -0.1407 -0.1407 5.9813 13.7403 16.3143
-72.3127 -39.0797 -39.0607 -39.0607 -16.9427 -1.4097 -0.1587 -0.1587 6.1033 13.5893 16.3663
-72.3127 -39.0817 -39.0617 -39.0617 -16.9097 -1.5467 -0.1767 -0.1767 6.2263 13.4453 16.4173
-72.3117 -39.0837 -39.0617 -39.0617 -16.8757 -1.6847 -0.1957 -0.1957 6.3483 13.3093 16.4663
-72.3117 -39.0867 -39.0617 -39.0617 -16.8407 -1.8237 -0.2157 -0.2157 6.4693 13.1803 16.5123
-72.3117 -39.0887 -39.0617 -39.0617 -16.8037 -1.9627 -0.2347 -0.2347 6.5873 13.0603 16.5543
-72.3117 -39.0917 -39.0627 -39.0627 -16.7667 -2.1017 -0.2557 -0.2557 6.7023 12.9493 16.5923
-72.3107 -39.0947 -39.0627 -39.0627 -16.7277 -2.2407 -0.2757 -0.2757 6.8143 12.8463 16.6253
-72.3107 -39.0967 -39.0627 -39.0627 -16.6887 -2.3777 -0.2957 -0.2957 6.9223 12.7533 16.6523
-72.3107 -39.0997 -39.0637 -39.0637 -16.6477 -2.5137 -0.3167 -0.3167 7.0253 12.6703 16.6743
